region_name,region_risk_level,recorded_at,year,month,day_of_year,is_rainy_season,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms,soil_moisture_pct,risk_level
Nyabarongo Basin (Muhanga),moderate,2019-01-23,2019,1,23,0,0.7,20.99,72.79,1.06,71.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-24,2019,1,24,0,2.32,20.16,77.29,1.33,71.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-25,2019,1,25,0,0.41,19.53,78.79,0.98,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-26,2019,1,26,0,1.56,19.76,77.58,1.18,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-27,2019,1,27,0,0.96,20.51,73.19,1.31,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-28,2019,1,28,0,1.02,21.31,71.0,1.26,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-29,2019,1,29,0,2.64,21.06,77.84,1.06,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-30,2019,1,30,0,3.14,20.04,74.94,1.3,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-01-31,2019,1,31,0,0.35,20.76,70.7,1.51,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-01,2019,2,32,0,0.85,21.76,70.47,1.49,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-02,2019,2,33,0,1.06,21.09,73.54,1.23,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-03,2019,2,34,0,0.01,22.2,67.04,1.01,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-04,2019,2,35,0,0.39,22.41,69.14,0.95,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-05,2019,2,36,0,3.14,21.34,75.95,0.95,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-06,2019,2,37,0,5.12,20.53,77.59,0.99,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-07,2019,2,38,0,3.57,19.82,81.9,1.11,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-08,2019,2,39,0,7.18,20.07,82.92,0.93,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-09,2019,2,40,0,3.75,21.03,76.38,0.97,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-10,2019,2,41,0,0.93,21.79,72.02,0.97,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-11,2019,2,42,0,0.17,21.3,73.47,1.4,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-12,2019,2,43,0,0.38,21.62,74.24,1.35,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-13,2019,2,44,0,0.1,21.92,70.16,1.56,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-14,2019,2,45,0,0.43,21.53,66.29,1.51,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-15,2019,2,46,0,0.35,22.18,65.22,1.29,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-16,2019,2,47,0,0.3,21.94,68.89,1.2,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-17,2019,2,48,0,6.42,21.04,74.79,1.09,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-18,2019,2,49,0,0.27,20.87,72.36,1.09,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-19,2019,2,50,0,0.44,21.55,67.9,1.3,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-20,2019,2,51,0,0.42,20.27,72.42,1.09,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-21,2019,2,52,0,7.97,19.2,82.41,1.38,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-22,2019,2,53,0,32.88,19.3,82.97,1.24,71.0,high
Nyabarongo Basin (Muhanga),moderate,2019-02-23,2019,2,54,0,3.68,18.4,85.69,1.1,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-02-24,2019,2,55,0,4.49,18.65,80.78,1.02,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-02-25,2019,2,56,0,0.32,18.92,78.13,0.97,71.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-26,2019,2,57,0,0.1,20.57,75.53,1.33,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-27,2019,2,58,0,0.88,20.31,77.02,1.26,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-02-28,2019,2,59,0,0.18,20.89,70.43,1.2,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-01,2019,3,60,1,0.33,21.95,67.09,1.18,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-02,2019,3,61,1,9.08,20.42,77.07,1.08,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-03,2019,3,62,1,1.87,20.73,73.1,0.88,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-04,2019,3,63,1,0.96,20.65,73.85,0.96,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-05,2019,3,64,1,1.25,19.81,74.69,0.95,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-06,2019,3,65,1,2.88,19.07,80.91,0.86,68.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-03-07,2019,3,66,1,0.93,19.67,76.88,1.03,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-08,2019,3,67,1,1.39,20.76,71.47,1.4,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-09,2019,3,68,1,0.33,20.75,72.62,1.22,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-10,2019,3,69,1,2.51,20.9,72.15,0.93,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-11,2019,3,70,1,1.24,21.7,69.11,0.92,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-12,2019,3,71,1,1.21,21.5,69.45,1.23,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-13,2019,3,72,1,1.62,21.54,70.96,1.22,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-14,2019,3,73,1,3.0,21.24,74.01,1.33,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-15,2019,3,74,1,2.3,21.26,73.5,1.31,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-16,2019,3,75,1,12.17,20.12,78.68,1.17,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-17,2019,3,76,1,1.71,21.14,72.94,1.14,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-18,2019,3,77,1,0.38,21.41,73.24,1.08,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-19,2019,3,78,1,0.64,21.0,74.47,1.28,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-20,2019,3,79,1,1.1,22.06,66.4,1.16,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-21,2019,3,80,1,0.78,21.78,69.3,1.21,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-22,2019,3,81,1,2.01,21.04,76.05,1.23,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-23,2019,3,82,1,1.2,21.32,74.92,1.31,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-24,2019,3,83,1,1.02,20.94,74.86,1.08,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-25,2019,3,84,1,0.42,21.3,71.61,1.18,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-26,2019,3,85,1,2.92,21.42,71.82,1.28,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-27,2019,3,86,1,2.8,21.94,69.77,1.03,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-28,2019,3,87,1,1.9,19.04,85.47,0.88,66.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-03-29,2019,3,88,1,0.88,19.54,77.54,1.05,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-30,2019,3,89,1,14.87,20.35,77.02,0.86,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-03-31,2019,3,90,1,2.0,20.08,79.69,1.23,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-01,2019,4,91,1,1.01,21.25,74.16,1.0,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-02,2019,4,92,1,12.49,19.05,87.57,1.13,68.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-03,2019,4,93,1,1.0,20.86,76.98,1.19,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-04,2019,4,94,1,2.58,19.92,83.77,1.26,68.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-05,2019,4,95,1,3.78,19.29,87.59,1.51,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-06,2019,4,96,1,0.89,21.12,78.47,1.72,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-07,2019,4,97,1,0.07,21.22,74.5,1.72,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-08,2019,4,98,1,0.96,21.35,76.4,1.08,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-09,2019,4,99,1,6.86,20.46,81.96,1.06,67.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-10,2019,4,100,1,4.85,19.27,82.1,0.81,68.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-11,2019,4,101,1,0.3,20.47,77.51,1.14,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-12,2019,4,102,1,8.98,18.85,88.16,1.15,68.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-13,2019,4,103,1,1.15,19.91,83.18,1.27,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-14,2019,4,104,1,7.54,20.04,78.92,0.92,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-15,2019,4,105,1,2.77,20.52,79.74,1.02,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-16,2019,4,106,1,6.43,20.32,83.03,1.19,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-17,2019,4,107,1,1.65,19.76,80.44,1.49,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-18,2019,4,108,1,1.39,20.05,77.64,1.71,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-19,2019,4,109,1,0.14,20.53,77.27,1.81,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-20,2019,4,110,1,1.91,21.0,76.5,1.37,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-04-21,2019,4,111,1,2.63,20.11,80.62,0.97,67.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-22,2019,4,112,1,11.03,19.11,84.94,0.95,68.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-23,2019,4,113,1,5.96,18.71,86.32,1.12,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-24,2019,4,114,1,7.11,20.49,77.07,0.9,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-25,2019,4,115,1,13.04,21.21,76.82,0.49,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-26,2019,4,116,1,13.17,18.93,85.16,1.51,73.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-27,2019,4,117,1,2.84,19.68,82.35,0.77,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-28,2019,4,118,1,6.18,21.02,76.61,0.83,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-29,2019,4,119,1,1.65,20.66,81.29,1.1,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-04-30,2019,4,120,1,1.39,19.72,88.04,1.24,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-01,2019,5,121,1,4.08,19.4,89.74,0.89,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-02,2019,5,122,1,2.23,20.36,82.3,1.07,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-03,2019,5,123,1,0.83,20.56,81.22,1.09,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-04,2019,5,124,1,0.75,20.56,82.58,1.45,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-05,2019,5,125,1,2.03,18.97,86.86,1.81,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-06,2019,5,126,1,5.17,19.55,83.22,1.74,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-07,2019,5,127,1,9.95,19.68,85.17,1.82,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-08,2019,5,128,1,4.54,19.27,85.08,1.5,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-09,2019,5,129,1,2.43,19.28,85.1,1.4,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-10,2019,5,130,1,4.11,19.44,86.15,1.34,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-11,2019,5,131,1,2.46,18.52,83.22,2.1,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-12,2019,5,132,1,0.28,19.33,78.34,1.66,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-13,2019,5,133,1,1.41,19.49,82.83,1.68,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-14,2019,5,134,1,1.49,19.67,83.28,1.73,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-15,2019,5,135,1,2.39,18.5,86.19,1.38,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-16,2019,5,136,1,4.49,19.08,82.83,1.38,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-17,2019,5,137,1,0.9,19.73,81.26,1.46,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-18,2019,5,138,1,1.47,20.27,79.61,1.33,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-05-19,2019,5,139,1,10.91,18.8,85.73,1.54,69.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-20,2019,5,140,1,7.35,19.15,83.48,1.01,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-21,2019,5,141,1,6.59,19.27,84.93,1.52,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-22,2019,5,142,1,0.98,19.95,76.92,1.27,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-23,2019,5,143,1,7.21,19.15,84.18,1.55,70.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-24,2019,5,144,1,4.15,18.87,83.95,1.71,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-25,2019,5,145,1,7.44,18.82,83.06,1.56,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-26,2019,5,146,1,9.61,18.5,84.86,1.67,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-27,2019,5,147,1,4.43,19.03,84.09,1.41,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-28,2019,5,148,1,4.03,19.07,83.25,1.4,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-29,2019,5,149,1,3.05,19.17,81.68,1.41,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-30,2019,5,150,1,2.18,19.55,82.39,1.38,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-05-31,2019,5,151,1,1.27,19.58,82.63,1.28,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-01,2019,6,152,0,3.56,20.13,79.35,0.62,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-02,2019,6,153,0,13.26,19.13,87.36,1.09,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-03,2019,6,154,0,9.98,19.47,82.59,0.95,73.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-04,2019,6,155,0,3.36,18.78,83.4,0.94,73.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-05,2019,6,156,0,2.51,18.7,81.82,0.86,73.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-06,2019,6,157,0,3.53,18.5,83.53,1.0,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-07,2019,6,158,0,1.38,18.19,84.3,0.96,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-08,2019,6,159,0,1.4,18.72,83.46,1.2,72.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-09,2019,6,160,0,1.11,18.02,83.39,1.49,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-10,2019,6,161,0,0.05,18.05,78.55,1.45,71.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-11,2019,6,162,0,0.01,17.75,76.47,1.26,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-12,2019,6,163,0,0.01,18.11,76.46,1.52,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-13,2019,6,164,0,0.07,18.67,78.05,1.64,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-14,2019,6,165,0,0.28,18.97,80.57,1.71,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-15,2019,6,166,0,0.51,19.01,77.42,1.28,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-16,2019,6,167,0,0.19,18.7,76.85,1.24,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-17,2019,6,168,0,0.01,18.33,74.02,1.55,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-18,2019,6,169,0,0.01,18.98,70.67,1.32,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-19,2019,6,170,0,0.07,19.43,72.97,1.25,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-20,2019,6,171,0,0.09,19.7,73.39,1.33,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-21,2019,6,172,0,9.14,19.67,73.82,1.29,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-22,2019,6,173,0,4.47,18.77,80.11,1.12,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-23,2019,6,174,0,4.3,19.56,76.03,0.74,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-24,2019,6,175,0,5.96,19.7,76.89,0.69,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-25,2019,6,176,0,7.84,17.71,85.55,1.0,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-26,2019,6,177,0,0.85,18.73,79.76,1.23,71.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-27,2019,6,178,0,2.93,18.13,84.6,1.32,71.0,moderate
Nyabarongo Basin (Muhanga),moderate,2019-06-28,2019,6,179,0,0.75,19.0,77.11,1.35,71.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-29,2019,6,180,0,0.19,18.94,74.19,1.3,70.0,low
Nyabarongo Basin (Muhanga),moderate,2019-06-30,2019,6,181,0,0.48,18.77,76.14,1.4,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-01,2019,7,182,0,0.0,18.6,71.78,1.59,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-02,2019,7,183,0,0.0,18.64,66.53,1.45,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-03,2019,7,184,0,0.17,18.53,71.02,1.59,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-04,2019,7,185,0,0.25,18.74,71.44,1.46,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-05,2019,7,186,0,0.23,19.68,68.4,1.17,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-06,2019,7,187,0,0.66,20.06,68.6,1.07,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-07,2019,7,188,0,2.38,19.46,77.58,1.4,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-08,2019,7,189,0,3.04,19.69,75.73,1.51,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-09,2019,7,190,0,8.33,18.51,82.49,1.54,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-10,2019,7,191,0,2.49,19.01,79.27,1.52,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-11,2019,7,192,0,0.26,19.49,74.16,1.95,69.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-12,2019,7,193,0,0.08,18.57,74.7,1.59,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-13,2019,7,194,0,1.16,17.6,81.38,1.57,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-14,2019,7,195,0,0.17,19.03,74.86,1.5,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-15,2019,7,196,0,0.0,19.08,71.0,1.8,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-16,2019,7,197,0,0.0,17.98,72.08,1.55,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-17,2019,7,198,0,0.0,18.77,70.3,1.6,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-18,2019,7,199,0,0.0,18.96,70.06,1.67,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-19,2019,7,200,0,0.0,20.08,65.83,1.16,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-20,2019,7,201,0,0.28,20.79,68.25,0.85,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-21,2019,7,202,0,0.43,19.88,73.6,1.24,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-22,2019,7,203,0,0.0,19.54,66.59,1.73,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-23,2019,7,204,0,0.02,18.75,63.41,1.34,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-24,2019,7,205,0,0.04,19.74,64.0,0.99,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-25,2019,7,206,0,0.0,20.51,63.21,1.18,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-26,2019,7,207,0,0.0,19.48,57.49,1.29,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-27,2019,7,208,0,0.0,18.76,56.4,1.45,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-28,2019,7,209,0,0.0,19.28,58.54,1.07,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-29,2019,7,210,0,0.0,20.26,60.59,0.94,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-30,2019,7,211,0,11.53,19.96,71.83,0.96,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-07-31,2019,7,212,0,11.69,19.12,76.96,1.05,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-01,2019,8,213,0,1.03,20.0,72.58,1.38,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-02,2019,8,214,0,2.42,19.51,77.03,1.81,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-03,2019,8,215,0,2.31,19.47,74.94,1.65,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-04,2019,8,216,0,0.4,19.66,67.45,1.87,68.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-05,2019,8,217,0,0.0,19.7,61.5,1.74,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-06,2019,8,218,0,0.07,20.77,60.7,1.27,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-07,2019,8,219,0,0.1,21.66,59.55,1.38,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-08,2019,8,220,0,3.12,21.07,66.24,1.61,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-09,2019,8,221,0,0.48,20.87,67.0,1.64,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-10,2019,8,222,0,0.58,20.26,69.93,1.69,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-11,2019,8,223,0,0.79,20.04,68.66,1.76,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-12,2019,8,224,0,0.04,19.82,66.21,1.5,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-13,2019,8,225,0,0.0,20.0,61.7,1.7,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-14,2019,8,226,0,0.0,19.19,58.12,2.02,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-15,2019,8,227,0,0.0,18.38,56.75,2.01,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-16,2019,8,228,0,0.14,18.77,61.11,1.9,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-17,2019,8,229,0,2.38,20.26,62.69,1.38,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-18,2019,8,230,0,2.51,20.72,65.42,1.79,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-19,2019,8,231,0,0.23,20.21,66.19,1.76,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-20,2019,8,232,0,0.18,20.53,62.66,1.54,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-21,2019,8,233,0,1.93,19.71,67.06,1.86,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-22,2019,8,234,0,2.87,19.34,70.29,1.83,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-23,2019,8,235,0,0.39,20.2,67.04,1.73,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-24,2019,8,236,0,0.04,20.17,65.41,1.76,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-25,2019,8,237,0,0.99,19.46,72.5,2.06,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-26,2019,8,238,0,0.2,20.72,65.51,2.04,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-27,2019,8,239,0,0.57,20.68,68.03,1.83,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-28,2019,8,240,0,0.62,21.66,65.95,1.35,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-29,2019,8,241,0,2.59,20.6,72.21,1.34,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-30,2019,8,242,0,2.74,20.79,71.15,1.28,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-08-31,2019,8,243,0,2.53,21.54,66.72,1.42,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-01,2019,9,244,1,2.79,20.82,72.04,1.17,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-02,2019,9,245,1,13.81,21.36,72.5,1.33,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-03,2019,9,246,1,5.32,20.58,76.16,1.86,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-04,2019,9,247,1,0.08,20.44,69.97,1.62,67.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-05,2019,9,248,1,0.03,20.86,66.06,1.59,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-06,2019,9,249,1,0.25,21.26,65.58,1.46,66.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-07,2019,9,250,1,0.12,20.91,66.36,1.96,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-08,2019,9,251,1,0.12,19.99,65.55,1.86,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-09,2019,9,252,1,0.02,20.59,61.77,1.81,65.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-10,2019,9,253,1,0.38,20.66,67.56,1.41,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-11,2019,9,254,1,1.44,21.05,70.52,1.56,64.0,low
Nyabarongo Basin (Muhanga),moderate,2019-09-12,2019,9,255,1,6.86,20.72,73.3,1.82,64.0,low
